candidate_id,age,education_level,university_tier,cgpa,internships,projects,programming_languages,certifications,experience_years,hackathons,research_papers,skills_score,hired,soft_skills_score,resume_length_words,company_type
126691,34,Bachelors,Tier 3,7.52,0,3,3,2,2.36,2,0,17.0,1,4.75,489,Startup
126692,33,Masters,Tier 3,7.49,2,4,4,1,1.02,1,0,18.5,0,9.98,347,Startup
126693,30,Bachelors,Tier 2,8.55,2,3,3,0,0.67,1,0,13.0,1,6.39,599,Startup
126694,26,Bachelors,Tier 3,8.0,4,4,2,1,1.85,0,0,13.5,0,8.28,505,Startup
126695,21,Bachelors,Tier 3,7.3,2,3,4,0,0.24,0,0,14.0,1,3.22,322,Startup
126696,28,Bachelors,Tier 3,8.55,0,1,1,0,1.48,1,0,5.0,1,4.61,300,Startup
126697,26,Bachelors,Tier 3,8.23,3,4,4,2,2.57,0,1,19.0,1,3.74,490,MNC
126698,30,Bachelors,Tier 1,7.88,2,4,5,2,1.36,1,0,22.0,0,5.43,702,MNC
126699,24,Bachelors,Tier 2,7.23,4,0,4,0,0.43,1,0,9.0,1,8.21,580,MNC
126700,25,Bachelors,Tier 3,8.45,0,0,4,4,0.45,1,0,15.0,0,3.99,458,Mid-size
126701,28,Masters,Tier 1,8.07,0,4,3,1,5.56,1,0,16.5,1,5.89,822,Mid-size
126702,33,Masters,Tier 3,6.52,1,5,4,3,1.79,0,0,22.5,0,4.37,441,Mid-size
126703,22,Bachelors,Tier 3,8.28,1,3,2,2,0.1,0,1,13.0,1,4.59,333,MNC
126704,24,Masters,Tier 2,9.82,0,5,3,0,1.66,0,0,16.0,1,3.34,292,Mid-size
126705,27,Bachelors,Tier 2,5.78,1,1,1,3,2.94,1,0,9.5,1,6.56,656,Startup
126706,22,Bachelors,Tier 3,7.76,2,4,3,0,5.06,1,0,15.0,1,4.16,603,MNC
126707,26,PhD,Tier 2,8.17,2,8,1,1,7.57,0,0,19.5,1,5.16,518,MNC
126708,31,Masters,Tier 2,7.1,1,7,5,1,0.26,0,1,25.5,0,5.5,193,Mid-size
126709,32,Masters,Tier 2,6.72,0,2,3,1,0.03,1,1,12.5,1,4.59,231,MNC
126710,32,Bachelors,Tier 2,7.57,0,3,2,1,2.16,0,0,11.5,1,6.35,526,Startup
126711,29,Bachelors,Tier 2,7.21,1,3,3,0,2.93,1,0,13.0,1,3.62,443,Startup
126712,31,Bachelors,Tier 3,7.02,1,5,1,2,4.69,1,0,16.0,0,7.95,504,Startup
126713,33,PhD,Tier 1,8.0,2,4,4,4,0.13,1,1,23.0,1,5.04,348,Mid-size
126714,22,Bachelors,Tier 2,8.4,1,7,5,2,0.01,1,0,28.0,1,6.58,492,Startup
126715,33,Masters,Tier 2,7.6,1,3,2,2,1.6,0,0,13.0,0,3.8,366,MNC
126716,24,Masters,Tier 3,7.21,2,5,2,0,0.46,1,1,15.0,1,3.18,421,Mid-size
126717,34,Bachelors,Tier 2,6.77,1,3,1,1,1.2,0,0,9.5,1,5.45,586,Startup
126718,30,Bachelors,Tier 1,7.59,1,5,4,1,2.61,0,0,19.5,1,7.71,369,Startup
126719,33,Masters,Tier 2,7.71,1,0,5,1,0.47,1,0,12.5,1,6.15,503,MNC
126720,30,Masters,Tier 3,6.82,1,3,5,2,0.36,0,0,19.0,1,7.96,555,MNC
126721,25,Bachelors,Tier 2,6.77,2,2,5,0,4.01,0,0,14.0,0,7.58,459,Startup
126722,30,Bachelors,Tier 1,9.4,2,3,5,3,1.26,1,0,21.5,1,7.97,321,Startup
126723,28,Bachelors,Tier 3,7.26,0,4,1,2,0.5,0,1,13.0,1,8.97,279,MNC
126724,25,Bachelors,Tier 3,7.85,2,5,4,0,0.59,0,0,18.0,1,4.89,582,Mid-size
126725,25,Bachelors,Tier 2,8.19,2,3,2,2,2.35,1,0,14.0,1,3.05,406,MNC
126726,30,Bachelors,Tier 2,7.73,4,3,1,0,0.38,0,1,8.0,0,3.35,425,Startup
126727,29,Bachelors,Tier 1,8.06,1,3,2,1,1.77,1,0,12.5,0,4.53,407,MNC
126728,30,Bachelors,Tier 2,8.49,0,2,4,2,0.33,0,0,15.0,0,3.77,606,Startup
126729,26,PhD,Tier 1,6.48,1,2,5,1,0.86,0,0,15.5,1,5.0,357,MNC
126730,25,Bachelors,Tier 3,8.49,0,5,4,0,1.11,1,0,19.0,0,7.22,351,Startup
126731,23,Bachelors,Tier 2,7.19,0,4,5,1,0.94,1,0,20.5,1,8.36,514,MNC
126732,32,Bachelors,Tier 2,8.54,3,7,1,0,2.83,0,0,16.0,1,4.09,536,Startup
126733,21,Bachelors,Tier 3,6.08,1,6,4,1,0.85,0,0,21.5,0,7.03,487,MNC
126734,26,Bachelors,Tier 1,7.51,0,4,5,1,2.52,1,0,20.5,1,9.28,430,Mid-size
126735,30,Masters,Tier 1,7.6,1,3,1,0,3.44,0,0,8.0,1,8.2,508,MNC
126736,32,Bachelors,Tier 1,7.82,2,2,2,1,0.04,0,0,9.5,0,4.09,558,Startup
126737,34,Bachelors,Tier 3,6.33,2,5,5,0,1.75,0,0,20.0,0,7.5,338,MNC
126738,29,Masters,Tier 2,8.21,3,2,2,2,1.82,0,1,11.0,1,6.35,479,MNC
126739,31,Masters,Tier 2,7.8,0,4,3,0,0.6,2,0,16.0,1,4.75,366,Startup
126740,24,Bachelors,Tier 1,7.85,0,4,1,3,1.15,0,0,14.5,1,6.69,534,MNC
126741,34,Bachelors,Tier 1,7.76,2,1,3,0,2.26,1,0,9.0,0,4.13,383,Mid-size
126742,28,Masters,Tier 3,8.23,2,1,1,0,4.18,0,1,4.0,1,5.21,340,MNC
126743,22,Bachelors,Tier 2,6.17,1,1,2,0,4.59,2,0,8.0,1,5.51,491,Startup
126744,31,Bachelors,Tier 3,7.04,3,3,4,2,0.84,1,0,18.0,1,5.35,466,MNC
126745,22,Bachelors,Tier 3,7.58,1,2,5,0,0.09,2,0,16.0,1,3.64,192,MNC
126746,34,Bachelors,Tier 3,7.83,0,0,2,2,2.96,1,0,8.0,1,5.91,692,Startup
126747,24,Bachelors,Tier 2,6.52,2,1,3,0,1.66,1,0,9.0,1,8.9,252,MNC
126748,22,Masters,Tier 1,6.93,3,4,4,1,4.2,0,2,17.5,1,8.87,507,MNC
126749,26,Bachelors,Tier 2,7.39,1,2,1,0,0.8,1,0,7.0,1,5.95,225,MNC
126750,28,Masters,Tier 2,8.09,1,2,1,1,1.49,1,1,8.5,0,3.09,543,MNC
126751,23,Bachelors,Tier 1,7.1,2,2,4,1,4.61,1,1,14.5,0,7.06,386,Mid-size
126752,23,Bachelors,Tier 1,7.49,5,1,2,0,1.31,0,0,6.0,1,7.17,313,Mid-size
126753,24,Masters,Tier 2,7.11,2,3,3,1,1.91,2,0,15.5,0,8.99,458,Startup
126754,32,Masters,Tier 2,8.42,1,5,2,0,0.02,0,0,14.0,1,8.87,440,Startup
126755,25,Bachelors,Tier 1,9.01,2,2,3,2,4.34,0,0,13.0,1,8.42,541,Mid-size
126756,23,Masters,Tier 3,7.88,2,2,3,0,3.61,0,1,10.0,0,9.0,520,Startup
126757,26,Masters,Tier 1,7.66,1,5,1,0,0.28,0,0,12.0,1,4.74,380,Mid-size
126758,25,Bachelors,Tier 3,6.87,2,4,3,0,2.4,0,0,14.0,1,6.97,358,Mid-size
126759,28,Masters,Tier 2,7.94,0,0,1,1,0.12,0,1,3.5,0,9.54,540,MNC
126760,30,Bachelors,Tier 2,6.16,2,3,5,1,1.87,1,1,18.5,1,6.71,229,Startup
126761,24,Masters,Tier 3,8.21,2,3,1,0,0.55,0,0,8.0,0,9.22,581,MNC
126762,26,Bachelors,Tier 2,7.93,0,4,4,0,4.04,1,0,17.0,0,9.35,502,MNC
126763,29,Masters,Tier 1,7.09,1,2,3,1,1.53,0,1,11.5,1,3.49,404,Startup
126764,26,Bachelors,Tier 3,8.14,1,3,1,2,4.85,0,0,11.0,0,9.41,327,MNC
126765,30,Bachelors,Tier 1,6.69,3,3,5,0,0.42,2,0,18.0,1,3.71,496,Mid-size
126766,25,Bachelors,Tier 2,7.61,4,4,1,2,3.49,1,1,14.0,0,5.81,320,Startup
126767,31,Masters,Tier 2,8.2,1,1,2,0,0.83,1,0,7.0,0,8.26,599,Startup
126768,28,Masters,Tier 3,7.53,3,8,2,2,1.58,1,0,24.0,1,3.49,505,MNC
126769,24,Bachelors,Tier 3,6.88,3,6,4,0,2.68,0,0,20.0,1,5.77,376,Mid-size
126770,32,PhD,Tier 1,6.29,0,1,5,1,0.74,1,0,14.5,0,4.64,456,MNC
126771,26,Masters,Tier 1,7.29,1,6,5,2,1.61,0,0,25.0,1,7.94,210,Startup
126772,27,Bachelors,Tier 3,7.53,2,0,4,0,0.75,0,0,8.0,1,9.08,462,Startup
126773,30,Bachelors,Tier 3,6.94,1,2,2,0,0.39,0,0,8.0,1,8.37,448,Startup
126774,26,Bachelors,Tier 2,7.65,1,1,3,1,0.73,1,0,10.5,1,6.85,554,MNC
126775,28,Bachelors,Tier 3,7.79,1,5,3,2,0.57,0,1,19.0,1,8.9,322,Mid-size
126776,22,Masters,Tier 3,7.82,2,5,1,2,1.99,0,0,15.0,0,8.99,268,MNC
126777,32,Masters,Tier 2,7.88,0,4,4,0,0.99,0,1,16.0,1,6.47,313,MNC
126778,25,Bachelors,Tier 3,6.97,1,4,3,0,1.25,0,0,14.0,1,8.98,507,Startup
126779,23,PhD,Tier 2,7.22,0,1,1,1,0.44,1,0,6.5,1,9.24,298,MNC
126780,24,Bachelors,Tier 2,8.99,2,5,4,0,0.34,1,0,19.0,1,3.06,517,Startup
126781,32,Masters,Tier 1,7.82,1,3,4,2,1.03,0,0,17.0,1,9.16,526,MNC
126782,30,Bachelors,Tier 3,6.65,1,1,1,0,0.79,3,0,7.0,1,3.39,516,Startup
126783,28,Masters,Tier 2,7.22,1,2,5,3,0.57,1,0,19.5,1,5.1,342,Mid-size
126784,31,Bachelors,Tier 3,8.41,1,2,1,0,0.5,0,0,6.0,1,6.88,435,Startup
126785,32,Bachelors,Tier 1,7.05,2,2,2,0,0.47,0,0,8.0,1,4.71,519,MNC
126786,22,Masters,Tier 1,7.03,1,1,3,0,0.27,2,0,10.0,0,9.13,287,MNC
126787,29,Bachelors,Tier 2,6.22,1,4,5,1,0.31,0,0,19.5,1,8.52,573,Startup
126788,27,Bachelors,Tier 1,6.58,2,2,1,0,2.99,0,0,6.0,1,6.39,456,MNC
126789,32,Bachelors,Tier 3,6.18,0,1,4,1,2.82,0,0,11.5,0,8.86,468,Mid-size
126790,21,Bachelors,Tier 3,6.22,1,0,5,1,0.48,1,0,12.5,1,8.72,512,MNC
126791,31,Masters,Tier 1,6.26,0,4,4,0,1.33,0,0,16.0,0,5.31,222,MNC
126792,23,Masters,Tier 1,7.96,3,3,4,1,0.26,1,0,16.5,1,3.45,505,Startup
126793,32,Bachelors,Tier 3,9.09,1,4,4,1,1.04,1,0,18.5,1,7.15,476,MNC
126794,34,Bachelors,Tier 2,7.42,1,2,5,2,2.39,0,1,17.0,0,8.5,538,Startup
126795,33,Masters,Tier 3,7.48,5,5,2,1,0.52,1,0,16.5,1,9.49,194,MNC
126796,28,Masters,Tier 2,8.46,1,0,1,0,1.42,0,0,2.0,0,3.26,461,Startup
126797,22,Masters,Tier 3,6.59,2,3,2,1,5.69,0,0,11.5,1,5.83,692,MNC
126798,30,Bachelors,Tier 1,7.07,2,1,4,1,0.69,1,0,12.5,1,7.79,359,Startup
126799,33,Masters,Tier 1,7.75,1,0,2,1,1.46,1,0,6.5,0,6.21,355,Mid-size
126800,27,Bachelors,Tier 3,7.21,2,2,4,0,0.41,1,0,13.0,1,4.57,407,MNC
126801,21,Bachelors,Tier 3,7.75,0,2,3,2,0.69,1,1,14.0,1,7.16,484,Startup
126802,34,Bachelors,Tier 3,6.75,4,4,4,1,3.84,3,1,20.5,0,9.14,488,Mid-size
126803,34,Masters,Tier 2,8.5,1,3,1,0,0.36,0,1,8.0,1,9.61,502,Startup
126804,23,Bachelors,Tier 1,7.78,3,3,3,0,1.49,1,0,13.0,1,9.95,511,MNC
126805,32,Bachelors,Tier 2,8.01,2,2,1,1,0.48,0,0,7.5,1,5.69,706,Startup
126806,30,Masters,Tier 2,8.54,1,2,1,1,0.3,1,0,8.5,1,4.42,444,MNC
126807,22,Masters,Tier 2,7.08,3,1,3,1,1.17,0,0,9.5,1,8.64,430,Startup
126808,32,Bachelors,Tier 3,6.68,2,3,2,0,0.57,0,1,10.0,1,7.82,371,MNC
126809,32,Masters,Tier 3,7.42,2,6,2,2,0.28,0,0,19.0,0,8.27,367,Startup
126810,22,Masters,Tier 1,6.1,2,4,5,0,2.18,2,0,20.0,1,5.55,535,Mid-size
126811,30,Bachelors,Tier 3,7.48,1,3,1,2,1.22,0,0,11.0,0,4.56,553,Startup
126812,22,Bachelors,Tier 3,7.49,1,5,4,0,0.33,0,0,18.0,1,8.45,390,Startup
126813,24,Bachelors,Tier 1,7.72,1,1,2,1,0.45,0,0,7.5,1,6.12,521,Mid-size
126814,26,Masters,Tier 1,7.13,2,0,1,0,5.44,0,0,2.0,0,7.82,380,Startup
126815,21,Masters,Tier 1,6.68,0,4,3,0,0.55,0,0,14.0,0,9.11,400,MNC
126816,30,Bachelors,Tier 1,7.45,4,3,2,1,0.66,0,0,11.5,1,5.41,579,Startup
126817,27,Masters,Tier 2,8.81,0,6,5,1,1.84,0,0,23.5,1,8.37,346,Startup
126818,27,Masters,Tier 1,8.29,1,2,3,1,1.41,0,0,11.5,0,6.17,478,Startup
126819,21,Bachelors,Tier 3,7.72,4,0,5,0,1.61,0,0,10.0,1,7.33,628,MNC
126820,30,Bachelors,Tier 2,7.4,0,1,3,0,0.32,0,0,8.0,0,8.8,410,Mid-size
126821,32,Masters,Tier 1,7.91,2,2,2,0,0.51,1,0,9.0,1,5.09,527,Startup
126822,33,Masters,Tier 2,7.18,1,1,5,0,1.08,1,0,13.0,1,8.87,514,MNC
126823,29,Masters,Tier 3,7.67,2,2,5,1,0.45,1,0,16.5,1,4.44,314,Mid-size
126824,28,Bachelors,Tier 3,6.14,1,1,1,0,0.16,0,0,4.0,0,5.96,695,Startup
126825,33,Bachelors,Tier 3,8.37,0,2,2,1,1.07,1,0,10.5,0,4.93,538,Startup
126826,22,Bachelors,Tier 1,7.88,1,2,5,0,1.62,1,0,15.0,1,3.11,512,Startup
126827,27,Bachelors,Tier 1,7.11,1,5,1,0,5.24,1,0,13.0,0,3.08,447,Startup
126828,22,Bachelors,Tier 3,7.1,2,1,5,1,2.01,1,0,14.5,1,4.37,593,Startup
126829,34,Masters,Tier 2,6.86,1,1,4,0,2.5,1,0,11.0,1,7.52,379,Startup
126830,24,PhD,Tier 3,6.55,1,1,2,0,1.75,1,0,7.0,1,6.68,661,Startup
126831,33,Bachelors,Tier 2,7.48,1,1,3,4,2.99,0,0,14.0,1,5.23,599,MNC
126832,25,Masters,Tier 3,8.18,0,3,2,1,2.73,1,0,12.5,1,6.11,651,Mid-size
126833,30,Masters,Tier 3,7.14,1,3,2,2,3.33,0,1,13.0,0,7.73,337,MNC
126834,23,Masters,Tier 2,8.86,4,0,2,1,0.13,1,0,6.5,0,9.22,491,MNC
126835,27,Bachelors,Tier 2,7.88,1,4,5,0,2.09,1,0,19.0,1,4.81,593,Startup
126836,27,Bachelors,Tier 3,8.33,1,5,2,1,1.58,0,0,15.5,0,9.16,526,Startup
126837,26,Bachelors,Tier 3,7.02,1,3,2,1,0.7,1,0,12.5,1,5.87,508,Startup
126838,27,Bachelors,Tier 3,9.05,3,7,1,0,4.78,0,0,16.0,0,5.34,576,Mid-size
126839,23,Bachelors,Tier 3,7.97,2,1,2,0,2.71,0,0,6.0,1,6.98,556,Startup
126840,33,Bachelors,Tier 3,8.91,0,1,3,1,0.76,0,0,9.5,1,5.49,576,MNC
126841,27,Bachelors,Tier 1,7.15,1,3,5,1,0.02,0,0,17.5,1,5.04,459,Startup
126842,33,Bachelors,Tier 1,9.04,2,3,5,0,0.22,1,0,17.0,0,9.3,482,Startup
126843,27,Bachelors,Tier 1,8.38,2,2,3,1,1.14,0,0,11.5,0,5.84,408,Mid-size
126844,29,Bachelors,Tier 3,6.55,3,5,1,2,1.27,1,0,16.0,1,4.06,311,Mid-size
126845,22,Bachelors,Tier 2,7.92,0,3,5,0,0.84,2,0,18.0,0,6.03,378,Startup
126846,23,Masters,Tier 3,7.59,2,3,1,1,2.44,0,0,9.5,0,5.02,430,Startup
126847,24,Bachelors,Tier 2,7.44,0,4,2,0,0.55,0,0,12.0,1,6.59,595,MNC
126848,28,Bachelors,Tier 2,8.09,5,1,1,1,0.14,0,0,5.5,1,7.5,400,MNC
126849,21,Bachelors,Tier 1,7.87,2,1,5,0,0.21,0,0,12.0,1,3.11,410,MNC
126850,31,Bachelors,Tier 1,7.48,0,4,4,0,0.3,0,0,16.0,1,8.51,327,MNC
126851,22,Bachelors,Tier 2,8.39,1,7,4,1,0.46,0,0,23.5,0,6.28,353,Mid-size
126852,22,Bachelors,Tier 1,6.7,1,5,3,1,0.38,0,0,17.5,1,6.79,184,MNC
126853,34,Bachelors,Tier 2,7.47,2,3,1,2,0.06,1,0,12.0,1,3.96,202,MNC
126854,22,Masters,Tier 2,9.39,0,4,1,1,0.01,0,0,11.5,0,6.06,245,Startup
126855,31,PhD,Tier 1,7.53,1,3,5,1,1.89,0,1,17.5,1,6.45,338,MNC
126856,22,Bachelors,Tier 1,9.03,2,1,2,1,0.81,0,0,7.5,1,3.29,488,Mid-size
126857,27,Bachelors,Tier 3,8.91,1,1,1,0,0.26,1,0,5.0,1,4.23,353,Startup
126858,26,Masters,Tier 2,7.81,4,5,2,2,0.73,0,0,17.0,1,5.57,483,MNC
126859,32,Bachelors,Tier 3,7.59,2,5,2,1,2.69,2,0,17.5,1,4.26,484,MNC
126860,27,Bachelors,Tier 2,8.5,1,4,3,0,1.32,0,0,14.0,1,5.24,226,Mid-size
126861,26,Masters,Tier 2,8.14,2,3,3,1,3.35,1,1,14.5,1,9.15,579,Startup
126862,30,Bachelors,Tier 1,8.01,2,1,3,1,2.45,0,1,9.5,1,7.37,256,Mid-size
126863,21,Bachelors,Tier 3,9.22,0,6,2,1,1.0,1,0,18.5,1,6.85,396,MNC
126864,26,Bachelors,Tier 3,7.29,1,1,4,1,0.12,0,0,11.5,1,8.91,313,Mid-size
126865,24,Masters,Tier 3,7.31,0,3,3,1,0.26,0,0,13.5,1,4.66,431,Startup
126866,29,Bachelors,Tier 1,7.59,1,5,3,0,0.24,0,0,16.0,0,9.83,535,Startup
126867,34,Bachelors,Tier 1,9.55,2,3,2,2,0.31,0,0,13.0,1,4.54,428,MNC
126868,26,Bachelors,Tier 1,8.37,1,1,3,0,1.72,0,0,8.0,1,6.45,481,MNC
126869,29,PhD,Tier 2,6.81,1,2,3,2,2.46,1,1,14.0,0,9.75,424,MNC
126870,28,Bachelors,Tier 3,7.47,2,4,1,1,0.58,0,1,11.5,1,5.34,448,Mid-size
126871,33,Bachelors,Tier 2,6.39,1,3,5,0,1.27,3,0,19.0,1,4.17,501,MNC
126872,25,Bachelors,Tier 1,6.84,2,2,4,1,1.12,0,1,13.5,0,5.85,622,MNC
126873,30,Bachelors,Tier 3,7.04,2,1,2,1,0.27,0,0,7.5,1,4.63,396,Mid-size
126874,32,Masters,Tier 1,7.45,1,4,3,1,0.51,2,2,17.5,0,8.24,226,Mid-size
126875,27,Bachelors,Tier 2,8.12,2,3,1,2,1.49,1,0,12.0,1,9.44,370,Startup
126876,31,Bachelors,Tier 3,8.11,1,2,2,1,0.5,1,0,10.5,1,9.0,450,Startup
126877,28,Masters,Tier 2,6.26,0,0,1,2,0.01,1,1,6.0,1,4.0,639,Startup
126878,33,Masters,Tier 3,7.35,0,2,3,0,1.06,0,1,10.0,1,9.66,587,Startup
126879,32,Masters,Tier 2,7.51,1,0,3,2,2.05,0,0,9.0,1,8.15,655,MNC
126880,25,Bachelors,Tier 3,8.38,3,5,4,0,1.37,1,0,19.0,1,8.31,301,MNC
126881,34,Bachelors,Tier 1,8.08,2,3,2,1,0.16,1,0,12.5,1,6.85,326,MNC
126882,32,Bachelors,Tier 3,7.86,2,5,2,0,1.95,0,0,14.0,1,5.61,437,Startup
126883,28,Bachelors,Tier 1,7.77,3,1,2,1,1.12,0,1,7.5,0,4.76,435,Mid-size
126884,30,Bachelors,Tier 2,6.26,0,2,5,2,1.12,0,0,17.0,1,6.29,637,Mid-size
126885,29,Bachelors,Tier 2,6.71,2,2,3,1,1.82,1,0,12.5,1,8.63,354,MNC
126886,25,Bachelors,Tier 3,8.65,0,3,4,1,1.12,0,0,15.5,1,5.18,423,Startup
126887,28,Bachelors,Tier 3,8.18,5,3,3,0,0.42,0,0,12.0,1,9.23,572,MNC
126888,29,Masters,Tier 2,7.59,3,1,4,0,0.27,1,0,11.0,0,4.02,395,Mid-size
126889,34,PhD,Tier 1,7.48,1,4,4,0,2.31,1,0,17.0,1,3.35,497,Mid-size
126890,21,Bachelors,Tier 3,6.46,2,4,5,0,0.57,0,0,18.0,1,6.52,421,Mid-size
126891,27,PhD,Tier 1,6.52,3,1,2,0,0.83,1,0,7.0,0,9.5,403,MNC
126892,27,Masters,Tier 3,7.49,1,2,2,0,1.91,1,0,9.0,0,8.85,286,Startup
126893,31,Bachelors,Tier 2,7.73,0,3,3,2,1.84,0,0,15.0,1,3.97,473,Startup
126894,31,Masters,Tier 2,6.66,0,1,5,1,3.01,1,1,14.5,0,3.98,449,MNC
126895,22,Bachelors,Tier 1,7.5,1,3,5,1,1.07,0,0,17.5,1,3.67,601,Startup
126896,32,PhD,Tier 2,4.84,3,2,3,1,3.3,0,0,11.5,1,8.51,444,MNC
126897,22,Masters,Tier 3,6.76,1,4,3,2,0.04,1,0,18.0,0,5.31,409,Startup
126898,32,Masters,Tier 1,7.21,0,1,2,2,0.6,0,0,9.0,0,5.33,198,Startup
126899,28,Bachelors,Tier 3,6.73,1,1,2,1,1.02,0,0,7.5,1,9.48,439,MNC
126900,34,Bachelors,Tier 1,6.42,1,2,3,0,0.92,0,0,10.0,1,7.48,738,Startup
126901,27,Bachelors,Tier 2,6.62,0,3,5,1,2.39,0,1,17.5,1,9.51,484,MNC
126902,23,Bachelors,Tier 1,8.47,2,2,2,3,3.34,0,1,12.5,1,4.67,372,Mid-size
126903,30,Masters,Tier 3,8.62,1,7,1,0,1.4,0,0,16.0,0,8.19,547,MNC
126904,24,Bachelors,Tier 3,8.36,3,3,2,0,0.87,0,0,10.0,1,3.66,474,Startup
126905,34,Bachelors,Tier 1,6.0,1,2,2,1,1.04,0,0,9.5,1,7.66,214,Mid-size
126906,23,Masters,Tier 3,9.09,3,3,5,2,0.36,0,0,19.0,1,6.02,712,Startup
126907,24,Bachelors,Tier 1,6.77,1,2,4,1,0.67,0,0,13.5,0,3.22,375,Startup
126908,30,PhD,Tier 1,7.67,1,4,1,0,0.38,0,0,10.0,1,3.59,374,Startup
126909,33,Masters,Tier 2,8.99,2,4,4,0,4.02,0,0,16.0,1,9.58,344,Startup
126910,25,Masters,Tier 2,7.89,0,3,5,0,0.37,0,0,16.0,1,8.49,709,Startup
126911,34,Bachelors,Tier 3,7.21,0,2,2,3,3.96,0,0,12.5,1,8.61,393,Startup
126912,30,Bachelors,Tier 1,7.77,2,2,4,0,1.61,1,0,13.0,1,3.22,469,Startup
126913,34,Bachelors,Tier 1,7.4,2,0,2,1,1.39,0,0,5.5,1,8.24,200,Mid-size
126914,21,Bachelors,Tier 1,6.38,1,3,1,0,0.02,0,1,8.0,0,3.19,193,Startup
126915,26,Bachelors,Tier 2,8.11,1,6,2,0,1.28,1,1,17.0,1,4.99,318,Mid-size
126916,33,Bachelors,Tier 1,7.51,2,1,1,1,1.2,0,0,5.5,1,6.49,491,Mid-size
126917,34,Bachelors,Tier 2,7.46,3,1,1,0,0.13,0,0,4.0,1,5.75,517,MNC
126918,25,Masters,Tier 3,8.06,1,5,2,0,0.93,0,1,14.0,1,3.99,461,Startup
126919,25,Masters,Tier 2,8.05,2,2,3,2,2.32,0,0,13.0,1,9.88,443,MNC
126920,29,Masters,Tier 2,7.69,0,3,1,1,0.36,1,1,10.5,1,3.38,373,Startup
126921,23,Masters,Tier 1,7.97,0,4,5,0,0.85,0,1,18.0,1,7.78,649,Mid-size
126922,23,Bachelors,Tier 3,8.8,0,4,4,3,0.33,1,0,21.5,1,8.54,612,Startup
126923,29,Bachelors,Tier 1,8.72,0,2,5,1,1.66,1,0,16.5,0,4.95,604,MNC
126924,34,Bachelors,Tier 3,9.0,0,1,2,0,0.68,0,0,6.0,1,5.85,166,MNC
126925,28,Bachelors,Tier 3,6.99,2,2,2,1,1.29,1,0,10.5,1,3.59,470,Mid-size
126926,29,Bachelors,Tier 2,7.04,1,4,3,2,0.15,0,0,17.0,1,5.52,403,MNC
126927,30,Bachelors,Tier 2,7.5,0,3,4,1,1.01,0,1,15.5,1,5.43,439,Mid-size
126928,30,Bachelors,Tier 3,6.96,0,0,5,0,1.57,1,0,11.0,1,3.21,500,Mid-size
126929,28,Bachelors,Tier 1,7.82,1,2,2,1,0.43,1,0,10.5,0,4.85,594,Mid-size
126930,27,Bachelors,Tier 3,8.5,1,4,5,0,0.7,1,0,19.0,1,9.49,425,MNC
126931,34,Bachelors,Tier 3,7.61,2,4,4,0,0.24,1,0,17.0,1,7.74,584,Mid-size
126932,22,Bachelors,Tier 1,5.87,2,1,4,0,0.43,2,0,12.0,1,3.1,457,Mid-size
126933,31,Masters,Tier 3,7.6,1,1,5,1,2.49,0,1,13.5,0,6.63,451,MNC
126934,34,Bachelors,Tier 3,7.51,0,3,1,1,0.49,0,0,9.5,1,5.44,297,MNC
126935,32,Bachelors,Tier 3,7.54,1,2,1,1,1.7,0,0,7.5,1,9.89,500,Startup
126936,25,Bachelors,Tier 2,6.94,3,1,1,1,2.92,2,0,7.5,0,9.64,527,Mid-size
126937,30,Masters,Tier 1,8.28,2,5,4,1,1.34,1,0,20.5,1,7.81,415,Startup
126938,27,Bachelors,Tier 2,7.63,1,1,3,0,2.76,0,0,8.0,1,3.13,380,MNC
126939,25,Bachelors,Tier 3,9.5,0,4,3,1,4.82,1,1,16.5,1,4.03,367,MNC
126940,21,Bachelors,Tier 1,7.19,2,4,3,1,8.12,1,0,16.5,0,8.32,576,Mid-size
126941,31,Bachelors,Tier 2,7.97,0,6,4,0,2.93,1,0,21.0,0,7.21,664,Startup
126942,30,Masters,Tier 2,6.56,0,3,2,2,0.36,0,1,13.0,1,4.63,626,Mid-size
126943,26,Bachelors,Tier 2,6.96,1,4,3,2,0.9,2,1,19.0,1,3.76,570,Startup
126944,26,Bachelors,Tier 2,6.24,1,2,5,0,0.03,1,0,15.0,1,5.56,595,MNC
126945,32,Masters,Tier 1,8.27,1,6,1,1,0.97,1,0,16.5,0,9.14,527,Startup
126946,26,Masters,Tier 2,8.8,1,0,3,4,2.81,0,0,12.0,1,6.77,532,Startup
126947,23,Masters,Tier 2,8.67,2,1,4,1,1.97,1,0,12.5,1,5.04,432,Mid-size
126948,21,Bachelors,Tier 2,6.83,0,2,3,1,6.43,0,0,11.5,1,3.62,488,Startup
126949,34,Bachelors,Tier 2,8.12,2,4,2,1,2.34,0,0,13.5,1,4.27,363,MNC
126950,27,Masters,Tier 3,7.6,2,0,4,2,2.37,1,0,12.0,0,5.92,583,MNC
126951,26,Bachelors,Tier 2,7.37,2,3,4,0,2.26,0,1,14.0,1,8.3,501,Startup
126952,34,Masters,Tier 2,8.6,3,3,4,0,2.19,0,1,14.0,0,6.4,216,MNC
126953,25,Bachelors,Tier 3,8.41,1,4,3,1,0.23,1,0,16.5,1,6.3,478,MNC
126954,23,Bachelors,Tier 2,9.93,3,4,1,2,0.91,0,0,13.0,1,4.95,450,MNC
